timestamp,day_of_week,location,text_content,engagement_rate,keywords
2024-05-29 23:46:21,Wednesday,"Madrid, Spain",just saw an ad for samsung galaxy buds during the nextgeneration disappointed with the quality tech,0.01801,"['samsung', 'galaxy', 'bud']"
2024-05-30 04:48:14,Thursday,"Chicago, USA",just saw an ad for cocacola fanta during the cybermonday exceeded my expectations discount health,0.04604,"['cocacola', 'fanta', 'cybermonday']"
2024-05-30 07:37:17,Thursday,"Delhi, India",my one month review of pepsi diet pepsi disappointed with the quality health discount curious about your experience too,0.05718,"['month', 'review', 'health']"
2024-05-30 09:52:19,Thursday,"Vancouver, Canada",comparing adidas yeezy to the competition disappointed with the quality reviews lifestyle tech really interested in hearing your thoughts,0.16224,"['compare', 'adida', 'yeezy']"
2024-05-30 12:48:07,Thursday,"Los Angeles, USA",attended the pepsi blackfriday event yesterday mixed feelings about it customerservice musthave would love to get your feedback,0.03156,"['blackfriday', 'event', 'yesterday']"
2024-05-30 17:32:32,Thursday,Singapore,just unboxed my new kindle from amazon returning it asap cant contain my excitement affordable quality fitness,0.24784,"['new', 'kindle', 'return']"
2024-05-31 03:55:18,Friday,"Lagos, Nigeria",just unboxed my new diet pepsi from pepsi wouldnt recommend sad to report fitness deal limited,0.02187,"['diet', 'pepsi', 'would', 'not']"
2024-05-31 04:19:37,Friday,"Manchester, UK",just unboxed my new tacoma from toyota mixed feelings about it could someone explain specialoffer eco lifestyle,0.07808,"['new', 'tacoma', 'eco']"
2024-05-31 06:05:48,Friday,"Munich, Germany",my one month review of adidas nmd worth every penny customerservice lifestyle fashion would love to get your feedback,0.06126,"['month', 'review', 'lifestyle']"
2024-05-31 10:05:55,Friday,"Sydney, Australia",has anyone else experienced customer service with cocacolas coke zero its okay  travel really interested in hearing your thoughts,0.14333,"['experience', 'customer', 'service']"
2024-05-31 21:54:23,Friday,"Berlin, Germany",just unboxed my new eero wifi from amazon highly recommend cannot believe productlaunch sustainable reviews,0.0725,"['new', 'eero', 'wifi']"
2024-06-01 03:27:56,Saturday,"Seoul, South Korea",attended the nike digitaltransformation event yesterday had issues with it exclusive limited discount curious about your experience too,0.16532,"['digitaltransformation', 'event', 'yesterday']"
2024-06-02 03:34:31,Sunday,"Seoul, South Korea",has anyone else experienced battery problems with samsungs neo qled tv disappointed with the quality competitorbrand techhelp trendalert,0.05891,"['experience', 'battery', 'problem']"
2024-06-02 09:34:14,Sunday,"Berlin, Germany",attended the pepsi referralbonus event yesterday absolutely loving it discount let me know what you think,0.26184,"['referralbonus', 'event', 'yesterday']"
2024-06-02 10:24:00,Sunday,"Madrid, Spain",just unboxed my new predator from adidas wouldnt recommend sad to report travel curious about your experience too,0.41912,"['new', 'predator', 'travel']"
2024-06-02 19:27:29,Sunday,"Milan, Italy",attended the google loyaltyrewards event yesterday absolutely loving it limited promo sale would love to get your feedback,0.03822,"['promo', 'loyaltyreward', 'absolutely']"
2024-06-02 21:59:22,Sunday,"Vancouver, Canada",comparing microsoft surface go to the competition exceeded my expectations trendalert musthave reviews curious about your experience too,0.07817,"['compare', 'microsoft', 'surface']"
2024-06-03 03:47:32,Monday,"Beijing, China",just saw an ad for samsung galaxy watch during the holidayspecial not worth the money customerservice eco promo,0.04801,"['samsung', 'galaxy', 'watch']"
2024-06-03 09:33:03,Monday,"Shanghai, China",comparing apple airpods pro to the competition not worth the money fitness curious about your experience too,0.02993,"['compare', 'apple', 'airpod']"
2024-06-04 07:28:28,Tuesday,"Barcelona, Spain",just tried the cocacola vanilla from cocacola mixed feelings about it quality reviews lifestyle let me know what you think,0.05537,"['mixed', 'cocacola', 'vanilla']"
2024-06-04 08:26:37,Tuesday,Singapore,just saw an ad for pepsi diet pepsi during the blackfriday worth every penny productlaunch,0.01033,"['pepsi', 'diet', 'productlaunch']"
2024-06-04 12:58:37,Tuesday,"Milan, Italy",just saw an ad for adidas nmd during the valentinesdeals absolutely loving it food quality productlaunch,0.0786,"['adida', 'nmd', 'quality']"
2024-06-05 02:01:19,Wednesday,"Melbourne, Australia",cannot believe with my new imac from apple disappointed with the quality newrelease beauty really interested in hearing your thoughts,0.098,"['new', 'imac', 'apple']"
2024-06-05 08:38:43,Wednesday,"Seoul, South Korea",my one week review of pepsi pepsi lime absolutely loving it food specialoffer reviews really interested in hearing your thoughts,0.04699,"['review', 'specialoffer', 'review', 'absolutely']"
2024-06-05 09:05:40,Wednesday,Singapore,just tried the neo qled tv from samsung absolutely loving it sale bestvalue let me know what you think,0.11476,"['neo', 'qle', 'tv']"
2024-06-05 09:39:10,Wednesday,"Vancouver, Canada",attended the cocacola valentinesdeals event yesterday not worth the money quality fashion really interested in hearing your thoughts,0.09376,"['cocacola', 'valentinesdeal', 'event']"
2024-06-05 13:26:07,Wednesday,"Milan, Italy",just tried the nest thermostat from google as expected tech reviews would love to get your feedback,0.22466,"['nest', 'thermostat', 'tech']"
2024-06-05 14:46:35,Wednesday,"Shanghai, China",comparing amazon echo dot to the competition disappointed with the quality specialoffer innovation let me know what you think,1.35029,"['compare', 'amazon', 'echo']"
2024-06-05 19:33:00,Wednesday,"Tokyo, Japan",my two days review of google nest thermostat had issues with it food tech bestvalue,0.03421,"['day', 'review', 'tech']"
2024-06-06 05:54:04,Thursday,"Manchester, UK",my one week review of adidas nmd disappointed with the quality beauty curious about your experience too,0.11045,"['week', 'review', 'beauty']"
2024-06-06 16:06:19,Thursday,"New York, USA",just tried the surface laptop from microsoft worth every penny travel musthave would love to get your feedback,0.05625,"['surface', 'laptop', 'microsoft']"
2024-06-06 21:58:33,Thursday,"Munich, Germany",attended the adidas springblast2025 event yesterday exceeded my expectations customerservice health really interested in hearing your thoughts,0.1046,"['springblast', 'event', 'yesterday']"
2024-06-06 23:31:23,Thursday,"Beijing, China",comparing nike air max to the competition mixed feelings about it fitness specialoffer promo would love to get your feedback,0.47324,"['nike', 'air', 'max']"
2024-06-07 10:32:50,Friday,"Lagos, Nigeria",my one week review of google pixel 8 as expected deal reviews exclusive let me know what you think,0.13397,"['review', 'deal', 'review', 'exclusive']"
2024-06-07 11:12:22,Friday,"Paris, France",attended the toyota earthday event yesterday wouldnt recommend innovation sale really interested in hearing your thoughts,0.11561,"['earthday', 'recommend', 'innovation']"
2024-06-07 18:36:58,Friday,"Los Angeles, USA",nike blackfriday is fantastic cant wait to see whats coming next tech eco let me know what you think,1.29503,"['nike', 'blackfriday', 'what', 's']"
2024-06-07 20:38:21,Friday,"Seoul, South Korea",anyone have tips about nikes flyknit competitorbrand beauty really interested in hearing your thoughts,0.21648,"['flyknit', 'competitorbrand', 'beauty']"
2024-06-07 20:54:56,Friday,"Manchester, UK",could someone explain with my new pepsi max from pepsi returning it asap sale curious about your experience too,0.70963,"['pepsi', 'max', 'sale']"
2024-06-07 21:53:42,Friday,"Dubai, UAE",just unboxed my new airpods pro from apple as expected super excited food deal let me know what you think,1.48493,"['new', 'airpod', 'pro']"
2024-06-08 03:23:42,Saturday,"Mexico City, Mexico",confused about with my new crystal pepsi from pepsi mixed feelings about it travel musthave exclusive,0.12176,"['mixed', 'crystal', 'pepsi']"
2024-06-08 07:36:41,Saturday,"Chicago, USA",just unboxed my new fire tv from amazon returning it asap delighted sustainable really interested in hearing your thoughts,0.07271,"['amazon', 'return', 'delight']"
2024-06-08 15:18:37,Saturday,"Melbourne, Australia",just unboxed my new surface go from microsoft its okay feeling let down promo would love to get your feedback,0.00842,"['new', 'surface', 'feel']"
2024-06-08 15:44:15,Saturday,"Rio de Janeiro, Brazil",has anyone else experienced connectivity issues with microsofts surface laptop highly recommend  sustainable musthave really interested in hearing your thoughts,0.05967,"['experience', 'connectivity', 'issue']"
2024-06-08 17:46:03,Saturday,"Tokyo, Japan",just tried the crystal pepsi from pepsi highly recommend promo let me know what you think,0.01212,"['pepsi', 'recommend', 'promo']"
2024-06-08 19:12:19,Saturday,"Toronto, Canada",just tried the cocacola vanilla from cocacola returning it asap quality sustainable let me know what you think,0.04622,"['cocacola', 'vanilla', 'return']"
2024-06-09 01:44:11,Sunday,"Sydney, Australia",attended the google loyaltyrewards event yesterday mixed feelings about it trendalert innovation discount curious about your experience too,17.9923,"['loyaltyreward', 'event', 'yesterday']"
2024-06-09 15:33:03,Sunday,"Mumbai, India",attended the google earthday event yesterday had issues with it bestvalue newrelease productlaunch curious about your experience too,0.04117,"['earthday', 'event', 'yesterday']"
2024-06-09 16:54:16,Sunday,"Cairo, Egypt",any advice about microsofts xbox series x celebrityname discount bestvalue beauty would love to get your feedback,0.04305,"['xbox', 'discount', 'bestvalue']"
2024-06-09 18:29:56,Sunday,"Berlin, Germany",attended the apple loyaltyrewards event yesterday worth every penny sale tech reviews curious about your experience too,0.05317,"['loyaltyreward', 'event', 'yesterday']"
2024-06-10 09:07:35,Monday,"Beijing, China",just tried the yeezy from adidas not worth the money productlaunch trending would love to get your feedback,0.1154,"['money', 'productlaunch', 'trend']"
2024-06-10 11:28:51,Monday,"Chicago, USA",comparing nike drifit to the competition had issues with it travel let me know what you think,0.15693,"['compare', 'nike', 'drifit']"
2024-06-10 21:12:10,Monday,"Houston, USA",any advice about pepsis pepsi zero sugar  trending productlaunch fashion really interested in hearing your thoughts,0.06664,"['sugar', 'trend', 'productlaunch']"
2024-06-11 04:42:49,Tuesday,"Dubai, UAE",has anyone else experienced connectivity issues with pepsis pepsi lime worth every penny  trendalert food,0.15154,"['connectivity', 'food']"
2024-06-11 06:14:42,Tuesday,"São Paulo, Brazil",just unboxed my new cocacola cherry from cocacola exceeded my expectations loving it premium customerservice bestvalue,0.20822,"['cocacola', 'cherry', 'exceed']"
2024-06-11 08:06:58,Tuesday,"Rio de Janeiro, Brazil",my one month review of microsoft surface laptop returning it asap deal customerservice let me know what you think,0.2259,"['month', 'review', 'surface']"
2024-06-11 11:45:29,Tuesday,"Houston, USA",how do i fix about pepsis pepsi zero sugar marketingteam tech promo let me know what you think,0.66841,"['marketingteam', 'tech', 'promo']"
2024-06-11 14:54:47,Tuesday,"Los Angeles, USA",just saw an ad for samsung galaxy buds during the digitaltransformation returning it asap reviews bestvalue discount,0.0378,"['samsung', 'galaxy', 'bud']"
2024-06-11 23:31:12,Tuesday,"Milan, Italy",attended the toyota newyearnewyou event yesterday wouldnt recommend discount lifestyle premium let me know what you think,0.07674,"['newyearnewyou', 'lifestyle', 'premium']"
2024-06-11 23:46:20,Tuesday,"Toronto, Canada",whats your opinion about amazons ring camera celebrityname influencername trendalert really interested in hearing your thoughts,0.03531,"['ring', 'celebrityname', 'influencername']"
2024-06-12 04:44:37,Wednesday,"Manchester, UK",comparing nike react to the competition wouldnt recommend newrelease would love to get your feedback,0.03099,"['compare', 'nike', 'react']"
2024-06-12 08:16:09,Wednesday,"Manchester, UK",just tried the iphone 15 from apple worth every penny tech fashion let me know what you think,0.02414,"['apple', 'worth', 'tech']"
2024-06-12 09:31:41,Wednesday,"Beijing, China",has anyone else experienced customer service with nikes epic react disappointed with the quality  fitness limited,0.07975,"['experience', 'customer', 'service']"
2024-06-12 13:09:00,Wednesday,"Mumbai, India",just tried the coke zero from cocacola not worth the money bestvalue would love to get your feedback,0.01974,"['coke', 'zero', 'bestvalue']"
2024-06-12 20:43:26,Wednesday,"Johannesburg, South Africa",comparing google pixel tablet to the competition not bad quality beauty let me know what you think,0.08978,"['google', 'pixel', 'tablet']"
2024-06-13 00:02:10,Thursday,"Berlin, Germany",comparing google pixel 8 to the competition highly recommend musthave innovation curious about your experience too,0.14638,"['compare', 'google', 'pixel']"
